season,team,match_number,date,opponent,venue,goals_for,goals_against,result,points,cumulative_points,goal_difference,goals_for_total,goals_against_total,match_id,source_url,downloaded_at
2025-26,Everton,38,2026-05-24,Tottenham,A,0,1,L,0,49,-3,47,50,379,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,1,2025-08-16,Brighton,A,1,1,D,1,1,0,1,1,3,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,2,2025-08-24,Man United,H,1,1,D,1,2,0,2,2,19,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,3,2025-08-30,Chelsea,A,0,2,L,0,2,-2,2,4,21,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,4,2025-09-13,Leeds,H,1,0,W,3,5,-1,3,4,35,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,5,2025-09-20,Brentford,H,3,1,W,3,8,1,6,5,47,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,6,2025-09-28,Aston Villa,A,1,3,L,0,8,-1,7,8,58,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,7,2025-10-03,Bournemouth,A,1,3,L,0,8,-3,8,11,61,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,8,2025-10-18,Arsenal,H,0,1,L,0,8,-4,8,12,77,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,9,2025-10-25,Newcastle,A,1,2,L,0,8,-5,9,14,83,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,10,2025-11-01,Wolves,H,3,0,W,3,11,-2,12,14,94,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,11,2025-11-08,Everton,A,0,2,L,0,11,-4,12,16,102,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,12,2025-11-22,Sunderland,H,1,0,W,3,14,-3,13,16,114,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,13,2025-11-29,Tottenham,A,2,1,W,3,17,-2,15,17,125,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,14,2025-12-02,Man City,H,4,5,L,0,17,-3,19,22,132,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,15,2025-12-07,Crystal Palace,H,1,2,L,0,17,-4,20,24,149,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,16,2025-12-13,Burnley,A,3,2,W,3,20,-3,23,26,153,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,17,2025-12-22,Nott'm Forest,H,1,0,W,3,23,-2,24,26,170,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,18,2025-12-27,West Ham,A,1,0,W,3,26,-1,25,26,177,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,19,2026-01-01,Crystal Palace,A,1,1,D,1,27,-1,26,27,187,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,20,2026-01-04,Liverpool,H,2,2,D,1,28,-1,28,29,199,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,21,2026-01-07,Chelsea,H,2,1,W,3,31,0,30,30,206,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,22,2026-01-17,Leeds,A,0,1,L,0,31,-1,30,31,213,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,23,2026-01-24,Brighton,H,2,1,W,3,34,0,32,32,223,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,24,2026-02-01,Man United,A,2,3,L,0,34,-1,34,35,237,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,25,2026-02-07,Everton,H,1,2,L,0,34,-2,35,37,246,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,26,2026-02-11,Man City,A,0,3,L,0,34,-5,35,40,257,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,27,2026-02-22,Sunderland,A,3,1,W,3,37,-3,38,41,269,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,28,2026-03-01,Tottenham,H,2,1,W,3,40,-2,40,42,279,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,29,2026-03-04,West Ham,H,0,1,L,0,40,-3,40,43,288,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,30,2026-03-15,Nott'm Forest,A,0,0,D,1,41,-3,40,43,299,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,31,2026-03-21,Burnley,H,3,1,W,3,44,-1,43,44,304,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,32,2026-04-11,Liverpool,A,0,2,L,0,44,-3,43,46,314,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,33,2026-04-18,Brentford,A,0,0,D,1,45,-3,43,46,320,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,34,2026-04-25,Aston Villa,H,1,0,W,3,48,-2,44,46,334,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,35,2026-05-02,Arsenal,A,0,3,L,0,48,-5,44,49,344,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,36,2026-05-09,Bournemouth,H,0,1,L,0,48,-6,44,50,352,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,37,2026-05-17,Wolves,A,1,1,D,1,49,-6,45,51,366,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Fulham,38,2026-05-24,Newcastle,H,2,0,W,3,52,-4,47,51,374,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,1,2025-08-18,Everton,H,1,0,W,3,3,1,1,0,10,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,2,2025-08-23,Arsenal,A,0,5,L,0,3,-4,1,5,16,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,3,2025-08-30,Newcastle,H,0,0,D,1,4,-4,1,5,26,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,4,2025-09-13,Fulham,A,0,1,L,0,4,-5,1,6,35,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,5,2025-09-20,Wolves,A,3,1,W,3,7,-3,4,7,45,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,6,2025-09-27,Bournemouth,H,2,2,D,1,8,-3,6,9,54,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,7,2025-10-04,Tottenham,H,1,2,L,0,8,-4,7,11,62,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,8,2025-10-18,Burnley,A,0,2,L,0,8,-6,7,13,73,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,9,2025-10-24,West Ham,H,2,1,W,3,11,-5,9,14,81,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,10,2025-11-01,Brighton,A,0,3,L,0,11,-8,9,17,91,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,11,2025-11-09,Nott'm Forest,A,1,3,L,0,11,-10,10,20,109,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,12,2025-11-23,Aston Villa,H,1,2,L,0,11,-11,11,22,118,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,13,2025-11-29,Man City,A,2,3,L,0,11,-12,13,25,122,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,14,2025-12-03,Chelsea,H,3,1,W,3,14,-10,16,26,138,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,15,2025-12-06,Liverpool,H,3,3,D,1,15,-10,19,29,147,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,16,2025-12-14,Brentford,A,1,1,D,1,16,-10,20,30,159,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,17,2025-12-20,Crystal Palace,H,4,1,W,3,19,-7,24,31,168,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,18,2025-12-28,Sunderland,A,1,1,D,1,20,-7,25,32,179,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,19,2026-01-01,Liverpool,A,0,0,D,1,21,-7,25,32,188,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,20,2026-01-04,Man United,H,1,1,D,1,22,-7,26,33,195,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,21,2026-01-07,Newcastle,A,3,4,L,0,22,-8,29,37,209,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,22,2026-01-17,Fulham,H,1,0,W,3,25,-7,30,37,213,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,23,2026-01-26,Everton,A,1,1,D,1,26,-7,31,38,230,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,24,2026-01-31,Arsenal,H,0,4,L,0,26,-11,31,42,232,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,25,2026-02-06,Nott'm Forest,H,3,1,W,3,29,-9,34,43,241,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,26,2026-02-10,Chelsea,A,2,2,D,1,30,-9,36,45,251,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,27,2026-02-21,Aston Villa,A,1,1,D,1,31,-9,37,46,262,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,28,2026-02-28,Man City,H,0,1,L,0,31,-10,37,47,277,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,29,2026-03-03,Sunderland,H,0,1,L,0,31,-11,37,48,284,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,30,2026-03-15,Crystal Palace,A,0,0,D,1,32,-11,37,48,297,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,31,2026-03-21,Brentford,H,0,0,D,1,33,-11,37,48,306,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,32,2026-04-13,Man United,A,2,1,W,3,36,-10,39,49,319,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,33,2026-04-18,Wolves,H,3,0,W,3,39,-7,42,49,321,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,34,2026-04-22,Bournemouth,A,2,2,D,1,40,-7,44,51,331,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,35,2026-05-01,Burnley,H,3,1,W,3,43,-5,47,52,340,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,36,2026-05-11,Tottenham,A,1,1,D,1,44,-5,48,53,359,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,37,2026-05-17,Brighton,H,1,0,W,3,47,-4,49,53,365,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Leeds,38,2026-05-24,West Ham,A,0,3,L,0,47,-7,49,56,380,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,1,2025-08-15,Bournemouth,H,4,2,W,3,3,2,4,2,1,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,2,2025-08-25,Newcastle,A,3,2,W,3,6,3,7,4,20,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,3,2025-08-31,Arsenal,H,1,0,W,3,9,4,8,4,29,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,4,2025-09-14,Burnley,A,1,0,W,3,12,5,9,4,39,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,5,2025-09-20,Everton,H,2,1,W,3,15,6,11,5,41,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,6,2025-09-27,Crystal Palace,A,1,2,L,0,15,5,12,7,53,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,7,2025-10-04,Chelsea,A,1,2,L,0,15,4,13,9,65,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,8,2025-10-19,Man United,H,1,2,L,0,15,3,14,11,79,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,9,2025-10-25,Brentford,A,2,3,L,0,15,2,16,14,85,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,10,2025-11-01,Aston Villa,H,2,0,W,3,18,4,18,14,97,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,11,2025-11-09,Man City,A,0,3,L,0,18,1,18,17,110,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,12,2025-11-22,Nott'm Forest,H,0,3,L,0,18,-2,18,20,115,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,13,2025-11-30,West Ham,A,2,0,W,3,21,0,20,20,129,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,14,2025-12-03,Sunderland,H,1,1,D,1,22,0,21,21,139,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,15,2025-12-06,Leeds,A,3,3,D,1,23,0,24,24,147,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,16,2025-12-13,Brighton,H,2,0,W,3,26,2,26,24,152,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,17,2025-12-20,Tottenham,A,2,1,W,3,29,3,28,25,166,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,18,2025-12-27,Wolves,H,2,1,W,3,32,4,30,26,176,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,19,2026-01-01,Leeds,H,0,0,D,1,33,4,30,26,188,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,20,2026-01-04,Fulham,A,2,2,D,1,34,4,32,28,199,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,21,2026-01-08,Arsenal,A,0,0,D,1,35,4,32,28,210,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,22,2026-01-17,Burnley,H,1,1,D,1,36,4,33,29,214,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,23,2026-01-24,Bournemouth,A,2,3,L,0,36,3,35,32,225,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,24,2026-01-31,Newcastle,H,4,1,W,3,39,6,39,33,235,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,25,2026-02-08,Man City,H,1,2,L,0,39,5,40,35,250,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,26,2026-02-11,Sunderland,A,1,0,W,3,42,6,41,35,259,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,27,2026-02-22,Nott'm Forest,A,1,0,W,3,45,7,42,35,268,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,28,2026-02-28,West Ham,H,5,2,W,3,48,10,47,37,275,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,29,2026-03-03,Wolves,A,1,2,L,0,48,9,48,39,285,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,30,2026-03-15,Tottenham,H,1,1,D,1,49,9,49,40,300,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,31,2026-03-21,Brighton,A,1,2,L,0,49,8,50,42,303,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,32,2026-04-11,Fulham,H,2,0,W,3,52,10,52,42,314,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,33,2026-04-19,Everton,A,2,1,W,3,55,11,54,43,326,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,34,2026-04-25,Crystal Palace,H,3,1,W,3,58,13,57,44,335,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,35,2026-05-03,Man United,A,2,3,L,0,58,12,59,47,346,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,36,2026-05-09,Chelsea,H,1,1,D,1,59,12,60,48,350,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,37,2026-05-15,Aston Villa,A,2,4,L,0,59,10,62,52,361,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Liverpool,38,2026-05-24,Brentford,H,1,1,D,1,60,10,63,53,375,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,1,2025-08-16,Wolves,A,4,0,W,3,3,4,4,0,6,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,2,2025-08-23,Tottenham,H,0,2,L,0,3,2,4,2,12,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,3,2025-08-31,Brighton,A,1,2,L,0,3,1,5,4,27,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,4,2025-09-14,Man United,H,3,0,W,3,6,4,8,4,40,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,5,2025-09-21,Arsenal,A,1,1,D,1,7,4,9,5,50,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,6,2025-09-27,Burnley,H,5,1,W,3,10,8,14,6,55,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,7,2025-10-05,Brentford,A,1,0,W,3,13,9,15,6,70,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,8,2025-10-18,Everton,H,2,0,W,3,16,11,17,6,75,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,9,2025-10-26,Aston Villa,A,0,1,L,0,16,10,17,7,87,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,10,2025-11-02,Bournemouth,H,3,1,W,3,19,12,20,8,99,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,11,2025-11-09,Liverpool,H,3,0,W,3,22,15,23,8,110,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,12,2025-11-22,Newcastle,A,1,2,L,0,22,14,24,10,117,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,13,2025-11-29,Leeds,H,3,2,W,3,25,15,27,12,122,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,14,2025-12-02,Fulham,A,5,4,W,3,28,16,32,16,132,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,15,2025-12-06,Sunderland,H,3,0,W,3,31,19,35,16,144,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,16,2025-12-14,Crystal Palace,A,3,0,W,3,34,22,38,16,155,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,17,2025-12-20,West Ham,H,3,0,W,3,37,25,41,16,164,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,18,2025-12-27,Nott'm Forest,A,2,1,W,3,40,26,43,17,172,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,19,2026-01-01,Sunderland,A,0,0,D,1,41,26,43,17,190,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,20,2026-01-04,Chelsea,H,1,1,D,1,42,26,44,18,200,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,21,2026-01-07,Brighton,H,1,1,D,1,43,26,45,19,207,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,22,2026-01-17,Man United,A,0,2,L,0,43,24,45,21,211,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,23,2026-01-24,Wolves,H,2,0,W,3,46,26,47,21,224,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,24,2026-02-01,Tottenham,A,2,2,D,1,47,26,49,23,239,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,25,2026-02-08,Liverpool,A,2,1,W,3,50,27,51,24,250,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,26,2026-02-11,Fulham,H,3,0,W,3,53,30,54,24,257,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,27,2026-02-21,Newcastle,H,2,1,W,3,56,31,56,25,266,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,28,2026-02-28,Leeds,A,1,0,W,3,59,32,57,25,277,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,29,2026-03-04,Nott'm Forest,H,2,2,D,1,60,32,59,27,289,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,30,2026-03-14,West Ham,A,1,1,D,1,61,32,60,28,296,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,31,2026-04-12,Chelsea,A,3,0,W,3,64,35,63,28,318,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,32,2026-04-19,Arsenal,H,2,1,W,3,67,36,65,29,328,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,33,2026-04-22,Burnley,A,1,0,W,3,70,37,66,29,332,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,34,2026-05-04,Everton,A,3,3,D,1,71,37,69,32,349,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,35,2026-05-09,Brentford,H,3,0,W,3,74,40,72,32,354,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,36,2026-05-13,Crystal Palace,H,3,0,W,3,77,43,75,32,360,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,37,2026-05-19,Bournemouth,A,1,1,D,1,78,43,76,33,369,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man City,38,2026-05-24,Aston Villa,H,1,2,L,0,78,42,77,35,376,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,1,2025-08-17,Arsenal,H,0,1,L,0,0,-1,0,1,9,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,2,2025-08-24,Fulham,A,1,1,D,1,1,-1,1,2,19,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,3,2025-08-30,Burnley,H,3,2,W,3,4,0,4,4,22,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,4,2025-09-14,Man City,A,0,3,L,0,4,-3,4,7,40,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,5,2025-09-20,Chelsea,H,2,1,W,3,7,-2,6,8,46,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,6,2025-09-27,Brentford,A,1,3,L,0,7,-4,7,11,51,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,7,2025-10-04,Sunderland,H,2,0,W,3,10,-2,9,11,64,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,8,2025-10-19,Liverpool,A,2,1,W,3,13,-1,11,12,79,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,9,2025-10-25,Brighton,H,4,2,W,3,16,1,15,14,84,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,10,2025-11-01,Nott'm Forest,A,2,2,D,1,17,1,17,16,95,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,11,2025-11-08,Tottenham,A,2,2,D,1,18,1,19,18,101,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,12,2025-11-24,Everton,H,0,1,L,0,18,0,19,19,120,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,13,2025-11-30,Crystal Palace,A,2,1,W,3,21,1,21,20,126,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,14,2025-12-04,West Ham,H,1,1,D,1,22,1,22,21,140,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,15,2025-12-08,Wolves,A,4,1,W,3,25,4,26,22,150,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,16,2025-12-15,Bournemouth,H,4,4,D,1,26,4,30,26,160,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,17,2025-12-21,Aston Villa,A,1,2,L,0,26,3,31,28,169,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,18,2025-12-26,Newcastle,H,1,0,W,3,29,4,32,28,171,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,19,2025-12-30,Wolves,H,1,1,D,1,30,4,33,29,186,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
2025-26,Man United,20,2026-01-04,Leeds,A,1,1,D,1,31,4,34,30,195,https://www.football-data.co.uk/mmz4281/2526/E0.csv,2026-05-25
